    stg    jcma    nmlo     ndv            time           dtime            Mtot            Etot            Jtot            dMdt            frot          dens_c          temp_c           Rsurf           Lsurf            Teff            vrot           [N/H]            Gedd         gam_ave        mach_max            Brad           fconf           fbrak           eta_B       omgs[d-1]       omgc[d-1]            Lnuc             Lnu            Lrad
   1538       6       5    1024    2.832110e+14    6.217525e+04    1.998911e+01   -5.626242e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.139000e+07    2.061000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.303000e+01    3.657000e-01    1.429000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.061000e+43    5.493000e+43    4.823000e+38
   1539       6       5    1024    2.832110e+14    6.104536e+04    1.998911e+01   -5.653038e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.206000e+07    2.071000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.429000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.168000e+43    5.675000e+43    4.823000e+38
   1540       6       5    1024    2.832110e+14    5.998805e+04    1.998911e+01   -5.679685e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.274000e+07    2.082000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.428000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.290000e+43    5.870000e+43    4.823000e+38
   1541       6       5    1024    2.832110e+14    5.902434e+04    1.998911e+01   -5.706175e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.345000e+07    2.092000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.428000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.428000e+43    6.077000e+43    4.823000e+38
   1542       6       5    1024    2.832110e+14    5.814657e+04    1.998911e+01   -5.732511e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.417000e+07    2.103000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.427000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.583000e+43    6.298000e+43    4.823000e+38
   1543       6       5    1024    2.832110e+14    5.737781e+04    1.998911e+01   -5.758688e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.492000e+07    2.115000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.427000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.755000e+43    6.532000e+43    4.823000e+38
   1544       6       5    1024    2.832110e+14    5.676092e+04    1.998911e+01   -5.784695e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.568000e+07    2.126000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.426000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.949000e+43    6.782000e+43    4.823000e+38
   1545       6       5    1024    2.832110e+14    5.631291e+04    1.998911e+01   -5.810524e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.647000e+07    2.138000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.426000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    2.170000e+43    7.047000e+43    4.823000e+38
   1546       6       5    1024    2.832110e+14    5.609998e+04    1.998911e+01   -5.836146e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.728000e+07    2.150000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.426000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    2.423000e+43    7.331000e+43    4.823000e+38
   1547       6       5    1024    2.832110e+14    5.631630e+04    1.998911e+01   -5.861446e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.810000e+07    2.162000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.425000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    2.729000e+43    7.634000e+43    4.823000e+38
   1548       6       5    1024    2.832110e+14    5.689628e+04    1.998911e+01   -5.886464e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.894000e+07    2.173000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.425000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    3.083000e+43    7.962000e+43    4.823000e+38
   1549       6       5    1024    2.832110e+14    5.834190e+04    1.998911e+01   -5.910886e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.980000e+07    2.185000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.424000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    3.534000e+43    8.315000e+43    4.823000e+38
   1550       6       5    1024    2.832110e+14    6.109218e+04    1.998911e+01   -5.934482e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.066000e+07    2.195000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.424000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    4.103000e+43    8.703000e+43    4.823000e+38
   1551       6       5    1024    2.832110e+14    6.634555e+04    1.998911e+01   -5.956621e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.152000e+07    2.204000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.423000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    4.872000e+43    9.138000e+43    4.823000e+38
   1552       6       5    1024    2.832110e+14    7.696535e+04    1.998911e+01   -5.976113e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.235000e+07    2.209000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.423000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    5.940000e+43    9.639000e+43    4.823000e+38
   1553       6       5    1024    2.832110e+14    1.000550e+05    1.998911e+01   -5.990588e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.309000e+07    2.209000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.423000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.437000e+43    1.025000e+44    4.824000e+38
   1554       6       5    1024    2.832110e+14    1.300714e+05    1.998911e+01   -5.994689e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.365000e+07    2.198000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.423000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    9.460000e+43    1.104000e+44    4.824000e+38
   1555       6       5    1024    2.832110e+14    7.758075e+04    1.998911e+01   -5.969791e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.354000e+07    2.168000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.423000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.216000e+44    1.178000e+44    4.823000e+38
   1556       6       5    1024    2.832110e+14    2.702059e+04    1.998911e+01   -5.908701e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.238000e+07    2.125000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.424000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.741000e+44    1.178000e+44    4.823000e+38
   1557       6       5    1024    2.832110e+14    1.429144e+04    1.998911e+01   -5.865281e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.149000e+07    2.098000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.424000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    2.412000e+44    1.152000e+44    4.823000e+38
   1558       6       5    1024    2.832110e+14    1.857887e+04    1.998911e+01   -5.847250e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.115000e+07    2.086000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.424000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    2.061000e+44    1.132000e+44    4.823000e+38
   1559       6       5    1024    2.832110e+14    1.455499e+04    1.998911e+01   -5.817388e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.055000e+07    2.068000e+09    4.198000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.425000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    2.328000e+44    1.107000e+44    4.823000e+38
   1560       6       5    1024    2.832110e+14    1.892148e+04    1.998911e+01   -5.802621e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.028000e+07    2.058000e+09    4.198000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.425000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.804000e+44    1.094000e+44    4.823000e+38
   1561       6       5    1024    2.832110e+14    2.459793e+04    1.998911e+01   -5.793200e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.014000e+07    2.052000e+09    4.198000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.425000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.361000e+44    1.086000e+44    4.823000e+38
   1562       6       5    1024    2.832110e+14    2.592115e+04    1.998911e+01   -5.771543e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.974000e+07    2.038000e+09    4.198000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.425000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.672000e+44    1.071000e+44    4.823000e+38
   1563       6       5    1024    2.832110e+14    3.369750e+04    1.998911e+01   -5.761392e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.960000e+07    2.031000e+09    4.198000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.426000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.250000e+44    1.065000e+44    4.823000e+38
   1564       6       5    1024    2.832110e+14    4.380675e+04    1.998911e+01   -5.758004e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.962000e+07    2.027000e+09    4.198000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.426000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.009000e+44    1.069000e+44    4.823000e+38
   1565       6       5    1024    2.832110e+14    5.694878e+04    1.998911e+01   -5.759752e+50    0.000000e+00   -1.139000e-08    1.009000e+00    2.977000e+07    2.025000e+09    4.198000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.426000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    9.048000e+43    1.083000e+44    4.822000e+38
   1566       6       5    1024    2.832110e+14    7.403341e+04    1.998911e+01   -5.766267e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.005000e+07    2.025000e+09    4.198000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.425000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.651000e+43    1.108000e+44    4.822000e+38
   1567       6       5    1024    2.832110e+14    9.624343e+04    1.998911e+01   -5.777517e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.046000e+07    2.027000e+09    4.198000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.425000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.669000e+43    1.146000e+44    4.822000e+38
   1568       6       5    1024    2.832110e+14    1.251165e+05    1.998911e+01   -5.794577e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.105000e+07    2.030000e+09    4.198000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.425000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.945000e+43    1.202000e+44    4.822000e+38
   1569       6       5    1024    2.832110e+14    1.333728e+05    1.998911e+01   -5.820331e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.189000e+07    2.036000e+09    4.198000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.424000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    9.440000e+43    1.289000e+44    4.823000e+38
   1570       6       5    1024    2.832110e+14    1.733846e+05    1.998911e+01   -5.837023e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.255000e+07    2.037000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.424000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.087000e+44    1.374000e+44    4.823000e+38
   1571       6       5    1024    2.832110e+14    2.254000e+05    1.998911e+01   -5.850014e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.318000e+07    2.033000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.424000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.214000e+44    1.480000e+44    4.823000e+38
   1572       6       5    1024    2.832110e+14    6.761999e+04    1.998911e+01   -5.970606e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.665000e+07    2.084000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.422000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.101000e+44    1.824000e+44    4.823000e+38
   1573       6       5    1024    2.832110e+14    2.028600e+04    1.998911e+01   -5.873229e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.440000e+07    2.028000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.423000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    2.733000e+44    1.738000e+44    4.823000e+38
   1574       6       5    1024    2.832110e+14    1.063176e+04    1.998911e+01   -5.828782e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.336000e+07    2.002000e+09    4.197000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.424000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    3.251000e+44    1.669000e+44    4.823000e+38
   1575       6       5    1024    2.832110e+14    1.382129e+04    1.998911e+01   -5.813999e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.303000e+07    1.994000e+09    4.198000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.424000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    2.544000e+44    1.642000e+44    4.823000e+38
   1576       6       5    1024    2.832110e+14    1.796768e+04    1.998911e+01   -5.804047e+50    0.000000e+00   -1.139000e-08    1.009000e+00    3.283000e+07    1.988000e+09    4.198000e+01    1.260000e+05    1.678000e+04    0.000000e+00   -4.302000e+01    3.657000e-01    1.424000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    1.982000e+44    1.628000e+44    4.823000e+38
